"Point Number","Latitude (deg)","Longitude (deg)","Altitude (km)","Area (km^2)","Latitude Span (deg)","Longitude Span (deg)"
1122,7.452350,300.000000,0.000000,50754.648050,2.031233,2.033898
1123,5.421117,306.101695,0.000000,50960.748083,2.031233,2.033898
1124,9.483583,346.779661,0.000000,50483.974299,2.031233,2.033898
1125,5.421117,350.847458,0.000000,50960.748083,2.031233,2.033898
1126,5.421117,352.881356,0.000000,50960.748083,2.031233,2.033898
1127,7.452350,348.813559,0.000000,50754.648050,2.031233,2.033898
1128,7.452350,350.847458,0.000000,50754.648050,2.031233,2.033898
1129,7.452350,352.881356,0.000000,50754.648050,2.031233,2.033898
1130,9.483583,348.813559,0.000000,50483.974299,2.031233,2.033898
1131,9.483583,350.847458,0.000000,50483.974299,2.031233,2.033898
1132,9.483583,352.881356,0.000000,50483.974299,2.031233,2.033898
1133,5.421117,354.915254,0.000000,50960.748083,2.031233,2.033898
1134,5.421117,356.949153,0.000000,50960.748083,2.031233,2.033898
1135,5.421117,358.983051,0.000000,50960.748083,2.031233,2.033898
1136,7.452350,354.915254,0.000000,50754.648050,2.031233,2.033898
1137,7.452350,356.949153,0.000000,50754.648050,2.031233,2.033898
1138,7.452350,358.983051,0.000000,50754.648050,2.031233,2.033898
1139,9.483583,354.915254,0.000000,50483.974299,2.031233,2.033898
1140,9.483583,356.949153,0.000000,50483.974299,2.031233,2.033898
1141,9.483583,358.983051,0.000000,50483.974299,2.031233,2.033898
1142,11.514817,1.034483,0.000000,51013.745387,2.031233,2.068966
1143,11.514817,3.103448,0.000000,51013.745387,2.031233,2.068966
1144,11.514817,5.172414,0.000000,51013.745387,2.031233,2.068966
1145,13.546050,1.034483,0.000000,50608.277388,2.031233,2.068966
1146,13.546050,3.103448,0.000000,50608.277388,2.031233,2.068966
1147,13.546050,5.172414,0.000000,50608.277388,2.031233,2.068966
1148,15.577283,1.034483,0.000000,50138.549163,2.031233,2.068966
1149,15.577283,3.103448,0.000000,50138.549163,2.031233,2.068966
1150,15.577283,5.172414,0.000000,50138.549163,2.031233,2.068966
1151,11.514817,7.241379,0.000000,51013.745387,2.031233,2.068966
1152,11.514817,9.310345,0.000000,51013.745387,2.031233,2.068966
1153,11.514817,11.379310,0.000000,51013.745387,2.031233,2.068966
1154,13.546050,7.241379,0.000000,50608.277388,2.031233,2.068966
1155,13.546050,9.310345,0.000000,50608.277388,2.031233,2.068966
1156,13.546050,11.379310,0.000000,50608.277388,2.031233,2.068966
1157,15.577283,7.241379,0.000000,50138.549163,2.031233,2.068966
1158,15.577283,9.310345,0.000000,50138.549163,2.031233,2.068966
1159,15.577283,11.379310,0.000000,50138.549163,2.031233,2.068966
1160,11.514817,13.448276,0.000000,51013.745387,2.031233,2.068966
1161,11.514817,15.517241,0.000000,51013.745387,2.031233,2.068966
1162,11.514817,17.586207,0.000000,51013.745387,2.031233,2.068966
1163,13.546050,15.517241,0.000000,50608.277388,2.031233,2.068966
1164,13.546050,17.586207,0.000000,50608.277388,2.031233,2.068966
1165,15.577283,13.448276,0.000000,50138.549163,2.031233,2.068966
1166,15.577283,15.517241,0.000000,50138.549163,2.031233,2.068966
1167,15.577283,17.586207,0.000000,50138.549163,2.031233,2.068966
1168,11.514817,19.655172,0.000000,51013.745387,2.031233,2.068966
1169,11.514817,21.724138,0.000000,51013.745387,2.031233,2.068966
1170,11.514817,23.793103,0.000000,51013.745387,2.031233,2.068966
1171,13.546050,19.655172,0.000000,50608.277388,2.031233,2.068966
1172,13.546050,21.724138,0.000000,50608.277388,2.031233,2.068966
1173,13.546050,23.793103,0.000000,50608.277388,2.031233,2.068966
1174,15.577283,19.655172,0.000000,50138.549163,2.031233,2.068966
1175,15.577283,21.724138,0.000000,50138.549163,2.031233,2.068966
1176,15.577283,23.793103,0.000000,50138.549163,2.031233,2.068966
1177,11.514817,25.862069,0.000000,51013.745387,2.031233,2.068966
1178,11.514817,27.931034,0.000000,51013.745387,2.031233,2.068966
1179,11.514817,30.000000,0.000000,51013.745387,2.031233,2.068966
1180,13.546050,25.862069,0.000000,50608.277388,2.031233,2.068966
1181,13.546050,27.931034,0.000000,50608.277388,2.031233,2.068966
1182,13.546050,30.000000,0.000000,50608.277388,2.031233,2.068966
1183,15.577283,25.862069,0.000000,50138.549163,2.031233,2.068966
1184,15.577283,27.931034,0.000000,50138.549163,2.031233,2.068966
1185,15.577283,30.000000,0.000000,50138.549163,2.031233,2.068966
1186,11.514817,32.068966,0.000000,51013.745387,2.031233,2.068966
1187,11.514817,34.137931,0.000000,51013.745387,2.031233,2.068966
1188,11.514817,36.206897,0.000000,51013.745387,2.031233,2.068966
1189,13.546050,32.068966,0.000000,50608.277388,2.031233,2.068966
1190,13.546050,34.137931,0.000000,50608.277388,2.031233,2.068966
1191,13.546050,36.206897,0.000000,50608.277388,2.031233,2.068966
1192,15.577283,32.068966,0.000000,50138.549163,2.031233,2.068966
1193,15.577283,34.137931,0.000000,50138.549163,2.031233,2.068966
1194,15.577283,36.206897,0.000000,50138.549163,2.031233,2.068966
1195,11.514817,38.275862,0.000000,51013.745387,2.031233,2.068966
1196,11.514817,40.344828,0.000000,51013.745387,2.031233,2.068966
1197,11.514817,42.413793,0.000000,51013.745387,2.031233,2.068966
1198,13.546050,38.275862,0.000000,50608.277388,2.031233,2.068966
1199,13.546050,40.344828,0.000000,50608.277388,2.031233,2.068966
1200,15.577283,38.275862,0.000000,50138.549163,2.031233,2.068966
1201,15.577283,40.344828,0.000000,50138.549163,2.031233,2.068966
1202,13.546050,44.482759,0.000000,50608.277388,2.031233,2.068966
1203,13.546050,46.551724,0.000000,50608.277388,2.031233,2.068966
1204,15.577283,44.482759,0.000000,50138.549163,2.031233,2.068966
1205,15.577283,46.551724,0.000000,50138.549163,2.031233,2.068966
1206,15.577283,48.620690,0.000000,50138.549163,2.031233,2.068966
1207,11.514817,50.689655,0.000000,51013.745387,2.031233,2.068966
1208,15.577283,50.689655,0.000000,50138.549163,2.031233,2.068966
1209,11.514817,77.586207,0.000000,51013.745387,2.031233,2.068966
1210,11.514817,79.655172,0.000000,51013.745387,2.031233,2.068966
1211,13.546050,75.517241,0.000000,50608.277388,2.031233,2.068966
1212,13.546050,77.586207,0.000000,50608.277388,2.031233,2.068966
1213,13.546050,79.655172,0.000000,50608.277388,2.031233,2.068966
1214,15.577283,75.517241,0.000000,50138.549163,2.031233,2.068966
1215,15.577283,77.586207,0.000000,50138.549163,2.031233,2.068966
1216,15.577283,79.655172,0.000000,50138.549163,2.031233,2.068966
1217,11.514817,98.275862,0.000000,51013.745387,2.031233,2.068966
1218,15.577283,98.275862,0.000000,50138.549163,2.031233,2.068966
1219,11.514817,104.482759,0.000000,51013.745387,2.031233,2.068966
1220,13.546050,100.344828,0.000000,50608.277388,2.031233,2.068966
1221,13.546050,102.413793,0.000000,50608.277388,2.031233,2.068966
1222,13.546050,104.482759,0.000000,50608.277388,2.031233,2.068966
1223,15.577283,100.344828,0.000000,50138.549163,2.031233,2.068966
1224,15.577283,102.413793,0.000000,50138.549163,2.031233,2.068966
1225,15.577283,104.482759,0.000000,50138.549163,2.031233,2.068966
1226,11.514817,106.551724,0.000000,51013.745387,2.031233,2.068966
1227,11.514817,108.620690,0.000000,51013.745387,2.031233,2.068966
1228,13.546050,106.551724,0.000000,50608.277388,2.031233,2.068966
1229,13.546050,108.620690,0.000000,50608.277388,2.031233,2.068966
1230,15.577283,106.551724,0.000000,50138.549163,2.031233,2.068966
1231,11.514817,123.103448,0.000000,51013.745387,2.031233,2.068966
1232,13.546050,123.103448,0.000000,50608.277388,2.031233,2.068966
1233,15.577283,121.034483,0.000000,50138.549163,2.031233,2.068966
1234,11.514817,125.172414,0.000000,51013.745387,2.031233,2.068966
1235,13.546050,272.068966,0.000000,50608.277388,2.031233,2.068966
1236,15.577283,267.931034,0.000000,50138.549163,2.031233,2.068966
1237,15.577283,270.000000,0.000000,50138.549163,2.031233,2.068966
1238,15.577283,272.068966,0.000000,50138.549163,2.031233,2.068966
1239,11.514817,274.137931,0.000000,51013.745387,2.031233,2.068966
1240,11.514817,276.206897,0.000000,51013.745387,2.031233,2.068966
1241,13.546050,274.137931,0.000000,50608.277388,2.031233,2.068966
1242,13.546050,276.206897,0.000000,50608.277388,2.031233,2.068966
1243,15.577283,274.137931,0.000000,50138.549163,2.031233,2.068966
1244,11.514817,290.689655,0.000000,51013.745387,2.031233,2.068966
1245,11.514817,346.551724,0.000000,51013.745387,2.031233,2.068966
1246,13.546050,344.482759,0.000000,50608.277388,2.031233,2.068966
1247,13.546050,346.551724,0.000000,50608.277388,2.031233,2.068966
1248,15.577283,344.482759,0.000000,50138.549163,2.031233,2.068966
1249,15.577283,346.551724,0.000000,50138.549163,2.031233,2.068966
1250,11.514817,348.620690,0.000000,51013.745387,2.031233,2.068966
1251,11.514817,350.689655,0.000000,51013.745387,2.031233,2.068966
1252,11.514817,352.758621,0.000000,51013.745387,2.031233,2.068966
1253,13.546050,348.620690,0.000000,50608.277388,2.031233,2.068966
1254,13.546050,350.689655,0.000000,50608.277388,2.031233,2.068966
1255,13.546050,352.758621,0.000000,50608.277388,2.031233,2.068966
1256,15.577283,348.620690,0.000000,50138.549163,2.031233,2.068966
1257,15.577283,350.689655,0.000000,50138.549163,2.031233,2.068966
1258,15.577283,352.758621,0.000000,50138.549163,2.031233,2.068966
1259,11.514817,354.827586,0.000000,51013.745387,2.031233,2.068966
1260,11.514817,356.896552,0.000000,51013.745387,2.031233,2.068966
1261,11.514817,358.965517,0.000000,51013.745387,2.031233,2.068966
1262,13.546050,354.827586,0.000000,50608.277388,2.031233,2.068966
1263,13.546050,356.896552,0.000000,50608.277388,2.031233,2.068966
1264,13.546050,358.965517,0.000000,50608.277388,2.031233,2.068966
1265,15.577283,354.827586,0.000000,50138.549163,2.031233,2.068966
1266,15.577283,356.896552,0.000000,50138.549163,2.031233,2.068966
1267,15.577283,358.965517,0.000000,50138.549163,2.031233,2.068966
1268,17.608517,1.052632,0.000000,50475.481334,2.031233,2.105263
1269,17.608517,3.157895,0.000000,50475.481334,2.031233,2.105263
1270,17.608517,5.263158,0.000000,50475.481334,2.031233,2.105263
1271,19.639750,1.052632,0.000000,49868.820771,2.031233,2.105263
1272,19.639750,3.157895,0.000000,49868.820771,2.031233,2.105263
1273,19.639750,5.263158,0.000000,49868.820771,2.031233,2.105263
1274,21.670983,1.052632,0.000000,49199.030960,2.031233,2.105263
1275,21.670983,3.157895,0.000000,49199.030960,2.031233,2.105263
1276,21.670983,5.263158,0.000000,49199.030960,2.031233,2.105263
1277,17.608517,7.368421,0.000000,50475.481334,2.031233,2.105263
1278,17.608517,9.473684,0.000000,50475.481334,2.031233,2.105263
1279,17.608517,11.578947,0.000000,50475.481334,2.031233,2.105263
1280,19.639750,7.368421,0.000000,49868.820771,2.031233,2.105263
1281,19.639750,9.473684,0.000000,49868.820771,2.031233,2.105263
1282,19.639750,11.578947,0.000000,49868.820771,2.031233,2.105263
1283,21.670983,7.368421,0.000000,49199.030960,2.031233,2.105263
1284,21.670983,9.473684,0.000000,49199.030960,2.031233,2.105263
1285,21.670983,11.578947,0.000000,49199.030960,2.031233,2.105263
1286,17.608517,13.684211,0.000000,50475.481334,2.031233,2.105263
1287,17.608517,15.789474,0.000000,50475.481334,2.031233,2.105263
1288,17.608517,17.894737,0.000000,50475.481334,2.031233,2.105263
1289,19.639750,13.684211,0.000000,49868.820771,2.031233,2.105263
1290,19.639750,15.789474,0.000000,49868.820771,2.031233,2.105263
1291,19.639750,17.894737,0.000000,49868.820771,2.031233,2.105263
1292,21.670983,13.684211,0.000000,49199.030960,2.031233,2.105263
1293,21.670983,15.789474,0.000000,49199.030960,2.031233,2.105263
1294,21.670983,17.894737,0.000000,49199.030960,2.031233,2.105263
1295,17.608517,20.000000,0.000000,50475.481334,2.031233,2.105263
1296,17.608517,22.105263,0.000000,50475.481334,2.031233,2.105263
1297,17.608517,24.210526,0.000000,50475.481334,2.031233,2.105263
1298,19.639750,20.000000,0.000000,49868.820771,2.031233,2.105263
1299,19.639750,22.105263,0.000000,49868.820771,2.031233,2.105263
1300,19.639750,24.210526,0.000000,49868.820771,2.031233,2.105263
1301,21.670983,20.000000,0.000000,49199.030960,2.031233,2.105263
1302,21.670983,22.105263,0.000000,49199.030960,2.031233,2.105263
1303,21.670983,24.210526,0.000000,49199.030960,2.031233,2.105263
1304,17.608517,26.315789,0.000000,50475.481334,2.031233,2.105263
1305,17.608517,28.421053,0.000000,50475.481334,2.031233,2.105263
1306,17.608517,30.526316,0.000000,50475.481334,2.031233,2.105263
1307,19.639750,26.315789,0.000000,49868.820771,2.031233,2.105263
1308,19.639750,28.421053,0.000000,49868.820771,2.031233,2.105263
1309,19.639750,30.526316,0.000000,49868.820771,2.031233,2.105263
1310,21.670983,26.315789,0.000000,49199.030960,2.031233,2.105263
1311,21.670983,28.421053,0.000000,49199.030960,2.031233,2.105263
1312,21.670983,30.526316,0.000000,49199.030960,2.031233,2.105263
1313,17.608517,32.631579,0.000000,50475.481334,2.031233,2.105263
1314,17.608517,34.736842,0.000000,50475.481334,2.031233,2.105263
1315,17.608517,36.842105,0.000000,50475.481334,2.031233,2.105263
1316,19.639750,32.631579,0.000000,49868.820771,2.031233,2.105263
1317,19.639750,34.736842,0.000000,49868.820771,2.031233,2.105263
1318,19.639750,36.842105,0.000000,49868.820771,2.031233,2.105263
1319,21.670983,32.631579,0.000000,49199.030960,2.031233,2.105263
1320,21.670983,34.736842,0.000000,49199.030960,2.031233,2.105263
1321,21.670983,36.842105,0.000000,49199.030960,2.031233,2.105263
1322,17.608517,43.157895,0.000000,50475.481334,2.031233,2.105263
1323,19.639750,41.052632,0.000000,49868.820771,2.031233,2.105263
1324,19.639750,43.157895,0.000000,49868.820771,2.031233,2.105263
1325,21.670983,41.052632,0.000000,49199.030960,2.031233,2.105263
1326,21.670983,43.157895,0.000000,49199.030960,2.031233,2.105263
1327,17.608517,45.263158,0.000000,50475.481334,2.031233,2.105263
1328,17.608517,47.368421,0.000000,50475.481334,2.031233,2.105263
1329,17.608517,49.473684,0.000000,50475.481334,2.031233,2.105263
1330,19.639750,45.263158,0.000000,49868.820771,2.031233,2.105263
1331,19.639750,47.368421,0.000000,49868.820771,2.031233,2.105263
1332,19.639750,49.473684,0.000000,49868.820771,2.031233,2.105263
1333,21.670983,45.263158,0.000000,49199.030960,2.031233,2.105263
1334,21.670983,47.368421,0.000000,49199.030960,2.031233,2.105263
1335,21.670983,49.473684,0.000000,49199.030960,2.031233,2.105263
1336,17.608517,51.578947,0.000000,50475.481334,2.031233,2.105263
1337,17.608517,53.684211,0.000000,50475.481334,2.031233,2.105263
1338,19.639750,51.578947,0.000000,49868.820771,2.031233,2.105263
1339,19.639750,53.684211,0.000000,49868.820771,2.031233,2.105263
1340,19.639750,55.789474,0.000000,49868.820771,2.031233,2.105263
1341,21.670983,51.578947,0.000000,49199.030960,2.031233,2.105263
1342,21.670983,53.684211,0.000000,49199.030960,2.031233,2.105263
1343,21.670983,55.789474,0.000000,49199.030960,2.031233,2.105263
1344,21.670983,57.894737,0.000000,49199.030960,2.031233,2.105263
1345,17.608517,74.736842,0.000000,50475.481334,2.031233,2.105263
1346,19.639750,74.736842,0.000000,49868.820771,2.031233,2.105263
1347,21.670983,70.526316,0.000000,49199.030960,2.031233,2.105263
1348,21.670983,74.736842,0.000000,49199.030960,2.031233,2.105263
1349,17.608517,76.842105,0.000000,50475.481334,2.031233,2.105263
1350,17.608517,78.947368,0.000000,50475.481334,2.031233,2.105263
1351,17.608517,81.052632,0.000000,50475.481334,2.031233,2.105263
1352,19.639750,76.842105,0.000000,49868.820771,2.031233,2.105263
1353,19.639750,78.947368,0.000000,49868.820771,2.031233,2.105263
1354,19.639750,81.052632,0.000000,49868.820771,2.031233,2.105263
1355,21.670983,76.842105,0.000000,49199.030960,2.031233,2.105263
1356,21.670983,78.947368,0.000000,49199.030960,2.031233,2.105263
1357,21.670983,81.052632,0.000000,49199.030960,2.031233,2.105263
1358,17.608517,83.157895,0.000000,50475.481334,2.031233,2.105263
1359,19.639750,83.157895,0.000000,49868.820771,2.031233,2.105263
1360,19.639750,85.263158,0.000000,49868.820771,2.031233,2.105263
1361,21.670983,83.157895,0.000000,49199.030960,2.031233,2.105263
1362,21.670983,85.263158,0.000000,49199.030960,2.031233,2.105263
1363,21.670983,87.368421,0.000000,49199.030960,2.031233,2.105263
1364,21.670983,93.684211,0.000000,49199.030960,2.031233,2.105263
1365,17.608517,95.789474,0.000000,50475.481334,2.031233,2.105263
1366,17.608517,97.894737,0.000000,50475.481334,2.031233,2.105263
1367,17.608517,100.000000,0.000000,50475.481334,2.031233,2.105263
1368,19.639750,95.789474,0.000000,49868.820771,2.031233,2.105263
1369,19.639750,97.894737,0.000000,49868.820771,2.031233,2.105263
1370,19.639750,100.000000,0.000000,49868.820771,2.031233,2.105263
1371,21.670983,95.789474,0.000000,49199.030960,2.031233,2.105263
1372,21.670983,97.894737,0.000000,49199.030960,2.031233,2.105263
1373,21.670983,100.000000,0.000000,49199.030960,2.031233,2.105263
1374,17.608517,102.105263,0.000000,50475.481334,2.031233,2.105263
1375,17.608517,104.210526,0.000000,50475.481334,2.031233,2.105263
1376,17.608517,106.315789,0.000000,50475.481334,2.031233,2.105263
1377,19.639750,102.105263,0.000000,49868.820771,2.031233,2.105263
1378,19.639750,104.210526,0.000000,49868.820771,2.031233,2.105263
1379,21.670983,102.105263,0.000000,49199.030960,2.031233,2.105263
1380,21.670983,104.210526,0.000000,49199.030960,2.031233,2.105263
1381,21.670983,106.315789,0.000000,49199.030960,2.031233,2.105263
1382,19.639750,110.526316,0.000000,49868.820771,2.031233,2.105263
1383,21.670983,108.421053,0.000000,49199.030960,2.031233,2.105263
1384,21.670983,110.526316,0.000000,49199.030960,2.031233,2.105263
1385,17.608517,121.052632,0.000000,50475.481334,2.031233,2.105263
1386,19.639750,255.789474,0.000000,49868.820771,2.031233,2.105263
1387,19.639750,257.894737,0.000000,49868.820771,2.031233,2.105263
1388,21.670983,255.789474,0.000000,49199.030960,2.031233,2.105263
1389,21.670983,257.894737,0.000000,49199.030960,2.031233,2.105263
1390,17.608517,260.000000,0.000000,50475.481334,2.031233,2.105263
1391,17.608517,262.105263,0.000000,50475.481334,2.031233,2.105263
1392,17.608517,264.210526,0.000000,50475.481334,2.031233,2.105263
1393,19.639750,260.000000,0.000000,49868.820771,2.031233,2.105263
1394,19.639750,262.105263,0.000000,49868.820771,2.031233,2.105263
1395,21.670983,260.000000,0.000000,49199.030960,2.031233,2.105263
1396,21.670983,262.105263,0.000000,49199.030960,2.031233,2.105263
1397,17.608517,266.315789,0.000000,50475.481334,2.031233,2.105263
1398,17.608517,268.421053,0.000000,50475.481334,2.031233,2.105263
1399,17.608517,270.526316,0.000000,50475.481334,2.031233,2.105263
1400,19.639750,270.526316,0.000000,49868.820771,2.031233,2.105263
1401,21.670983,281.052632,0.000000,49199.030960,2.031233,2.105263
1402,19.639750,287.368421,0.000000,49868.820771,2.031233,2.105263
1403,19.639750,289.473684,0.000000,49868.820771,2.031233,2.105263
1404,17.608517,344.210526,0.000000,50475.481334,2.031233,2.105263
1405,17.608517,346.315789,0.000000,50475.481334,2.031233,2.105263
